outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
log_exp,1,0.0149569556402867,0,0,1,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,2,0.0184637587261331,,,2,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,3,0.00077441610291551,,,3,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,4,0.0648443411170981,,,4,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,5,0.0356289842038411,,,5,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,6,0.0482479199137416,,,6,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,7,0.0734787764552803,,,7,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,8,0.0570702565299186,7.04992325629653e-18,0,8,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,9,0.0611061322970361,,,9,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,10,0.0706909191478058,,,10,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,11,0.0389584936288738,,,11,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,12,0.0166912069205712,,,12,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,Post_Tail,-0.00536065491069415,0.00810510475789275,0.508360680950003,999,0.971733111084635,0.830398666507811,0.863841684666304
