outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
imports_world_meur,13,643.469017576257,18.6586000453584,1.28024493659915e-260,13,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,14,979.702518831706,19.9913571916714,0,14,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,15,1305.33602008715,21.3241143372757,0,15,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,16,842.069521342599,22.6568714836032,2.40141552568864e-302,16,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,17,1371.70302259805,23.9896286299244,0,17,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,18,1446.43652385349,25.3223857762294,0,18,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,Post_Tail,2326.59443031865,313.491865519221,1.15760671955688e-13,999,0.946197954081984,0.937579179735894,0.0146036320668972
exports_world_meur,Pre_Tail,-227.632895604899,156.406062765332,0.145559419951236,-999,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-12,140.902634307094,13.9273753609098,4.64644935783701e-24,-12,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-11,715.447849370085,12.6612503270219,0,-11,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-10,735.893064433074,11.3951252938794,0,-10,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-9,183.838279496065,10.1290002609881,1.29112511202676e-73,-9,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-8,796.583494559056,8.86287522849157,0,-8,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-7,585.728709622049,7.59675019559164,0,-7,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-6,641.27392468504,6.33062516263503,0,-6,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-5,532.019139748027,5.06450012958175,0,-5,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-4,126.56435481102,3.79837509829248,1.93907252248438e-243,-4,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-3,131.909569874008,2.53225006112345,0,-3,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-2,85.2547849369996,1.26612502103548,0,-2,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,-1,0,0,1,-1,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,0,-955.054784937019,1.26612502399508,0,0,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,1,-2149.10956987403,2.53225006702194,0,1,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,2,-1222.76435481104,3.79837509732312,0,2,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,3,-1065.11913974805,5.06450013033535,0,3,0.961563758110806,0.955406496060595,0.362806795551777
exports_world_meur,4,-245.473924685057,6.33062516206458,0,4,0.961563758110806,0.955406496060595,0.362806795551777
